active,areaname,configid,lat,long,meter number,subareaname,zonename
1,HIGH ST,44046,39.977333,-83.00368,K601,31035,E2 Short North
1,HIGH ST,44046,39.977716,-83.003756,K613,31035,E2 Short North
1,HIGH ST,44647,39.983541,-83.004711,K754,31042,E2 Short North
1,HIGH ST,44647,39.983582,-83.004718,K756,31042,E2 Short North
1,HIGH ST,44647,39.983452,-83.004926,K803,31043,E2 Short North
1,HIGH ST,44647,39.983608,-83.004957,K809,31043,E2 Short North
1,HIGH ST,44647,39.983401,-83.004915,K801,31043,E2 Short North
1,HIGH ST,44647,39.981209,-83.004478,K753,31040,E2 Short North
1,HIGH ST,44647,39.981512,-83.004529,K763,31040,E2 Short North
1,HIGH ST,44647,39.981148,-83.004464,K751,31040,E2 Short North
1,HIGH ST,44647,39.983627,-83.004726,K758,31042,E2 Short North
1,HIGH ST,44647,39.983682,-83.004737,K760,31042,E2 Short North
1,HIGH ST,44647,39.98127,-83.004488,K755,31040,E2 Short North
1,HIGH ST,44647,39.98139,-83.004509,K759,31040,E2 Short North
1,HIGH ST,44647,39.981312,-83.004491,K749,31040,E2 Short North
1,HIGH ST,44647,39.98133,-83.004499,K757,31040,E2 Short North
1,HIGH ST,44647,39.981451,-83.004519,K761,31040,E2 Short North
0,HIGH ST,44647,39.985447,-83.005051,K834,31044,E2 Short North
0,HIGH ST,44647,39.984471,-83.004864,K828,31044,E2 Short North
0,HIGH ST,44647,39.984766,-83.004923,K830,31044,E2 Short North
1,HIGH ST,44647,39.984321,-83.004836,K826,31044,E2 Short North
1,Discovery District,980,39.96633,-82.98997,ER506,LONG ST E,E3 Downtown
1,Discovery District,980,39.96632,-82.99005,ER504,LONG ST E,E3 Downtown
1,Discovery District,980,39.96675,-82.98624,ER620,LONG ST E,E3 Downtown
1,Discovery District,4269,39.96394,-82.98666,EN706,BROAD ST E,E3 Downtown
1,Discovery District,4266,39.96549,-82.98497,NZ89,JEFFERSON AVE,E3 Downtown
1,Discovery District,4266,39.96558,-82.98498,NZ95,JEFFERSON AVE,E3 Downtown
1,Discovery District,4266,39.96584,-82.98503,NZ113,JEFFERSON AVE,E3 Downtown
1,Discovery District,4266,39.96527,-82.98433,NZ66,JEFFERSON AVE,E3 Downtown
1,Discovery District,4266,39.96581,-82.98503,NZ111,JEFFERSON AVE,E3 Downtown
1,Discovery District,4266,39.96578,-82.98502,NZ109,JEFFERSON AVE,E3 Downtown
1,Discovery District,4266,39.96527,-82.98492,NZ73,JEFFERSON AVE,E3 Downtown
1,Discovery District,4266,39.96573,-82.98442,NZ98,JEFFERSON AVE,E3 Downtown
1,Discovery District,4266,39.96605,-82.98449,NZ120,JEFFERSON AVE,E3 Downtown
1,Discovery District,4266,39.9665,-82.98494,NZ157,JEFFERSON AVE,E3 Downtown
1,Discovery District,4266,39.96599,-82.98447,NZ116,JEFFERSON AVE,E3 Downtown
1,Discovery District,4266,39.96652,-82.98479,NZ156,JEFFERSON AVE,E3 Downtown
1,Discovery District,4266,39.9643,-82.98453,NZ1,JEFFERSON AVE,E3 Downtown
1,Discovery District,4266,39.9653,-82.98434,NZ68,JEFFERSON AVE,E3 Downtown
1,Discovery District,4266,39.965152,-82.984902,NZ65,JEFFERSON AVE,E3 Downtown
1,Downtown Business District,979,39.96004,-83.001757,WK58,STATE ST W,E3 Downtown
1,Downtown Business District,979,39.960051,-83.001676,WK56,STATE ST W,E3 Downtown
1,Downtown Business District,979,39.959992,-83.000965,WK11,STATE ST W,E3 Downtown
1,Downtown Business District,979,39.960439,-82.997031,EK107,STATE ST E,E3 Downtown
1,Downtown Business District,979,39.960422,-82.997194,EK103,STATE ST E,E3 Downtown
1,Downtown Business District,5743,39.960665,-82.996373,EK152,STATE ST E,E3 Downtown
1,Downtown Business District,979,39.960328,-82.998043,EK39,STATE ST E,E3 Downtown
1,Downtown Business District,979,39.960301,-82.998291,EK33,STATE ST E,E3 Downtown
1,Downtown Business District,44190,39.960237,-82.998842,EK21,STATE ST E,E3 Downtown
1,Downtown Business District,979,39.960449,-82.996949,EK109,STATE ST E,E3 Downtown
1,Downtown Business District,979,39.960411,-82.997263,EK101,STATE ST E,E3 Downtown
1,Downtown Business District,979,39.960283,-82.998429,EK31,STATE ST E,E3 Downtown
1,Downtown Business District,1675,39.960517,-82.996387,EK155,STATE ST E,E3 Downtown
1,Downtown Business District,979,39.96003,-83.00066,WK5,STATE ST W,E3 Downtown
1,Downtown Business District,979,39.96005,-83.00049,WK1,STATE ST W,E3 Downtown
1,Downtown Business District,979,39.960069,-83.001509,WK52,STATE ST W,E3 Downtown
1,Downtown Business District,1675,39.965515,-82.998443,NM202,THIRD ST N,E3 Downtown
1,Downtown Business District,1675,39.966025,-82.998565,NM254,THIRD ST N,E3 Downtown
1,Downtown Business District,1675,39.964845,-82.998328,NM152,THIRD ST N,E3 Downtown
1,Downtown Business District,1675,39.965033,-82.998362,NM158,THIRD ST N,E3 Downtown
1,Downtown Business District,1675,39.965087,-82.99837,NM160,THIRD ST N,E3 Downtown
1,Downtown Business District,1675,39.96692,-82.998719,NM300,THIRD ST N,E3 Downtown
1,Downtown Business District,1675,39.967377,-82.998811,NM350,THIRD ST N,E3 Downtown
1,Downtown Business District,1675,39.966411,-82.998607,NM258,THIRD ST N,E3 Downtown
1,Downtown Business District,979,39.9642,-82.9982,NM102,THIRD ST N,E3 Downtown
1,Downtown Business District,979,39.96439,-82.99824,NM106,THIRD ST N,E3 Downtown
1,Downtown Business District,1675,39.965601,-82.998462,NM204,THIRD ST N,E3 Downtown
1,Downtown Business District,1675,39.966222,-82.998578,NM256,THIRD ST N,E3 Downtown
1,Downtown Business District,1675,39.965451,-82.998429,NM200,THIRD ST N,E3 Downtown
1,Downtown Business District,1675,39.964908,-82.998338,NM154,THIRD ST N,E3 Downtown
1,Downtown Business District,1675,39.965679,-82.998477,NM206,THIRD ST N,E3 Downtown
1,Downtown Business District,1675,39.967525,-82.998838,NM354,THIRD ST N,E3 Downtown
1,Downtown Business District,979,39.964147,-82.998186,NM100,THIRD ST N,E3 Downtown
1,Downtown Business District,5743,39.960673,-82.996309,EK154,STATE ST E,E3 Downtown
1,Downtown Business District,1675,39.960524,-82.996312,EK157,STATE ST E,E3 Downtown
1,Downtown Business District,979,39.960431,-82.997111,EK105,STATE ST E,E3 Downtown
1,Downtown Business District,1675,39.960537,-82.996188,EK161,STATE ST E,E3 Downtown
1,Downtown Business District,979,39.959909,-83.001616,WK51,STATE ST W,E3 Downtown
1,Downtown Business District,979,39.960113,-82.997406,SM204,THIRD ST S2,E3 Downtown
1,Downtown Business District,979,39.96103,-82.997592,SM52,THIRD ST S2,E3 Downtown
1,Downtown Business District,979,39.961369,-82.997655,SM82,THIRD ST S2,E3 Downtown
1,Downtown Business District,979,39.963056,-82.997783,SM258,THIRD ST S2,E3 Downtown
1,Downtown Business District,979,39.959418,-82.997261,SM254,THIRD ST S2,E3 Downtown
1,Downtown Business District,979,39.96002,-83.00076,WK7,STATE ST W,E3 Downtown
1,Downtown Business District,979,39.9599,-83.001691,WK53,STATE ST W,E3 Downtown
1,Downtown Business District,979,39.959892,-83.001769,WK55,STATE ST W,E3 Downtown
1,Downtown Business District,979,39.960079,-83.001433,WK50,STATE ST W,E3 Downtown
1,Downtown Business District,979,39.96,-83.00086,WK9,STATE ST W,E3 Downtown
1,Downtown Business District,979,39.959542,-82.9975,SM201,THIRD ST S2,E3 Downtown
1,Downtown Business District,979,39.958548,-82.997068,SM262,THIRD ST S2,E3 Downtown
1,Downtown Business District,979,39.960176,-82.997419,SM202,THIRD ST S2,E3 Downtown
1,Downtown Business District,979,39.961595,-82.997704,SM74,THIRD ST S2,E3 Downtown
1,Downtown Business District,979,39.959501,-82.99728,SM252,THIRD ST S2,E3 Downtown
1,Downtown Business District,979,39.960784,-82.997541,SM60,THIRD ST S2,E3 Downtown
1,Downtown Business District,979,39.96147,-82.99768,SM78,THIRD ST S2,E3 Downtown
1,Downtown Business District,979,39.959279,-82.997454,SM209,THIRD ST S2,E3 Downtown
1,Downtown Business District,979,39.959429,-82.99748,SM205,THIRD ST S2,E3 Downtown
1,Downtown Business District,979,39.958224,-82.997052,SM260,THIRD ST S2,E3 Downtown
1,Downtown Business District,979,39.958426,-82.997043,SM266,THIRD ST S2,E3 Downtown
1,Downtown Business District,979,39.96166,-82.997717,SM72,THIRD ST S2,E3 Downtown
1,Downtown Business District,1675,39.962055,-82.997782,SM8,THIRD ST S2,E3 Downtown
1,Downtown Business District,979,39.960224,-82.997424,SM200,THIRD ST S2,E3 Downtown
1,Downtown Business District,979,39.96142,-82.997667,SM80,THIRD ST S2,E3 Downtown
1,Downtown Business District,979,39.964458,-82.99824,NM108,THIRD ST N,E3 Downtown
1,Downtown Business District,979,39.96425,-82.99821,NM104,THIRD ST N,E3 Downtown
1,Downtown Business District,1675,39.964972,-82.998349,NM156,THIRD ST N,E3 Downtown
1,Downtown Business District,1675,39.966987,-82.998733,NM302,THIRD ST N,E3 Downtown
1,Downtown Business District,1675,39.967445,-82.998821,NM352,THIRD ST N,E3 Downtown
1,Downtown Business District,1675,39.96604,-82.998544,NM250,THIRD ST N,E3 Downtown
1,Downtown Business District,1675,39.964783,-82.998315,NM150,THIRD ST N,E3 Downtown
1,Downtown Business District,1675,39.966101,-82.998554,NM252,THIRD ST N,E3 Downtown
1,Downtown Business District,1675,39.956647,-82.996721,SM454,THIRD ST S,E3 Downtown
1,Downtown Business District,979,39.958483,-82.997048,SM264,THIRD ST S2,E3 Downtown
1,Downtown Business District,979,39.95804,-82.996977,SM270,THIRD ST S2,E3 Downtown
1,Downtown Business District,979,39.960918,-82.997571,SM56,THIRD ST S2,E3 Downtown
1,Downtown Business District,1675,39.962116,-82.997795,SM6,THIRD ST S2,E3 Downtown
1,Downtown Business District,979,39.957977,-82.99697,SM268,THIRD ST S2,E3 Downtown
1,Downtown Business District,979,39.959989,-82.997384,SM208,THIRD ST S2,E3 Downtown
1,Downtown Business District,1675,39.957295,-83.001954,WG106,RICH ST W,E3 Downtown
1,Downtown Business District,1675,39.957263,-83.002197,WG112,RICH ST W,E3 Downtown
1,Downtown Business District,5743,39.957399,-83.0011,WG56,RICH ST W,E3 Downtown
1,Downtown Business District,5743,39.957385,-83.001267,WG60,RICH ST W,E3 Downtown
1,Downtown Business District,5743,39.957431,-83.000835,WG50,RICH ST W,E3 Downtown
1,Downtown Business District,979,39.960974,-82.997578,SM54,THIRD ST S2,E3 Downtown
1,Downtown Business District,979,39.959361,-82.997471,SM207,THIRD ST S2,E3 Downtown
1,Downtown Business District,1675,39.961986,-82.997767,SM10,THIRD ST S2,E3 Downtown
1,Downtown Business District,979,39.95993,-82.997373,SM210,THIRD ST S2,E3 Downtown
1,Downtown Business District,1675,39.962242,-82.997821,SM2,THIRD ST S2,E3 Downtown
1,Downtown Business District,979,39.961535,-82.997693,SM76,THIRD ST S2,E3 Downtown
1,Downtown Business District,1675,39.962187,-82.997812,SM4,THIRD ST S2,E3 Downtown
1,Downtown Business District,979,39.959438,-82.997282,SM250,THIRD ST S2,E3 Downtown
1,Downtown Business District,979,39.961093,-82.997601,SM50,THIRD ST S2,E3 Downtown
1,Downtown Business District,979,39.959329,-82.997251,SM256,THIRD ST S2,E3 Downtown
1,Downtown Business District,979,39.966401,-82.999658,ET37,SPRING ST E,E3 Downtown
1,Downtown Business District,979,39.966386,-82.999807,ET33,SPRING ST E,E3 Downtown
1,Downtown Business District,979,39.966555,-82.999718,ET42,SPRING ST E,E3 Downtown
1,Downtown Business District,979,39.966591,-82.999393,ET52,SPRING ST E,E3 Downtown
1,Downtown Business District,979,39.966631,-82.999047,ET62,SPRING ST E,E3 Downtown
1,Downtown Business District,1675,39.95758,-82.99692,SM402,THIRD ST S3,E3 Downtown
1,Downtown Business District,1675,39.95736,-82.99688,SM406,THIRD ST S3,E3 Downtown
1,Downtown Business District,1703,39.95533,-82.99649,SM560,THIRD ST S3,E3 Downtown
1,Downtown Business District,1675,39.95762,-82.99693,SM400,THIRD ST S3,E3 Downtown
1,Downtown Business District,979,39.95739,-82.9971,SM401,THIRD ST S3,E3 Downtown
1,Downtown Business District,979,39.966097,-83.003583,WT104,SPRING ST W,E3 Downtown
1,Downtown Business District,979,39.966112,-83.002193,WT13,SPRING ST W,E3 Downtown
1,Downtown Business District,979,39.966108,-83.003499,WT102,SPRING ST W,E3 Downtown
1,Downtown Business District,979,39.966119,-83.003413,WT100,SPRING ST W,E3 Downtown
1,Downtown Business District,979,39.966148,-83.001882,WT5,SPRING ST W,E3 Downtown
1,Downtown Business District,979,39.95674,-82.99697,SM419,THIRD ST S3,E3 Downtown
1,Downtown Business District,979,39.95692,-82.99701,SM413,THIRD ST S3,E3 Downtown
1,Downtown Business District,1703,39.95564,-82.99655,SM550,THIRD ST S3,E3 Downtown
1,Downtown Business District,1675,39.9573,-82.99686,SM408,THIRD ST S3,E3 Downtown
1,Downtown Business District,1675,39.95752,-82.99691,SM404,THIRD ST S3,E3 Downtown
1,Downtown Business District,1703,39.95539,-82.9965,SM558,THIRD ST S3,E3 Downtown
1,Downtown Business District,979,39.9568,-82.99698,SM417,THIRD ST S3,E3 Downtown
1,Downtown Business District,1675,39.956715,-82.996736,SM452,THIRD ST S3,E3 Downtown
1,Downtown Business District,1703,39.95551,-82.99652,SM554,THIRD ST S3,E3 Downtown
1,Downtown Business District,1703,39.95558,-82.99654,SM552,THIRD ST S3,E3 Downtown
1,Downtown Business District,979,39.95704,-82.99703,SM409,THIRD ST S3,E3 Downtown
1,Downtown Business District,1703,39.95545,-82.99651,SM556,THIRD ST S3,E3 Downtown
1,Downtown Business District,1675,39.95699,-82.996784,SM450,THIRD ST S3,E3 Downtown
1,Downtown Business District,1675,39.95626,-82.99667,SM500,THIRD ST S3,E3 Downtown
1,Downtown Business District,979,39.95756,-82.99713,SM397,THIRD ST S3,E3 Downtown
1,Downtown Business District,5743,39.960681,-82.996251,EK156,STATE ST E,E3 Downtown
1,Downtown Business District,5743,39.960687,-82.996171,EK158,STATE ST E,E3 Downtown
1,Downtown Business District,979,39.960244,-82.998771,EK23,STATE ST E,E3 Downtown
1,Downtown Business District,979,39.960311,-82.998212,EK35,STATE ST E,E3 Downtown
1,Downtown Business District,979,39.960276,-82.998511,EK29,STATE ST E,E3 Downtown
1,Downtown Business District,979,39.959308,-82.996411,EI150,TOWN ST E,E3 Downtown
1,Downtown Business District,979,39.95918,-82.995943,EI105,TOWN ST E,E3 Downtown
1,Downtown Business District,979,39.959275,-82.996699,EI118,TOWN ST E,E3 Downtown
1,Discovery District,979,39.96421,-82.99502,EP253,GAY ST E,E3 Downtown
1,Grant-Town,4266,39.95794,-82.99332,SQ402,FIFTH ST S3,E3 Downtown
1,Grant-Town,4266,39.95841,-82.99354,SQ327,FIFTH ST S3,E3 Downtown
1,Grant-Town,4266,39.9586,-82.99344,SQ314,FIFTH ST S3,E3 Downtown
1,Grant-Town,4266,39.95707,-82.99059,EE341,MAIN ST E,E3 Downtown
1,Downtown Business District,979,39.959346,-82.996044,EI166,TOWN ST E,E3 Downtown
1,Downtown Business District,979,39.959337,-82.996143,EI162,TOWN ST E,E3 Downtown
1,Downtown Business District,979,39.95926,-82.996843,EI112,TOWN ST E,E3 Downtown
1,Downtown Business District,979,39.959229,-82.997103,EI100,TOWN ST E,E3 Downtown
1,Downtown Business District,979,39.958979,-82.997667,EI53,TOWN ST E,E3 Downtown
1,Downtown Business District,979,39.95724,-82.99707,SM405,THIRD ST S3,E3 Downtown
1,Downtown Business District,979,39.959162,-82.996113,EI101,TOWN ST E,E3 Downtown
1,Downtown Business District,979,39.959266,-82.996785,EI114,TOWN ST E,E3 Downtown
1,Downtown Business District,979,39.959241,-82.997015,EI104,TOWN ST E,E3 Downtown
1,Downtown Business District,979,39.959311,-82.996364,EI152,TOWN ST E,E3 Downtown
1,Downtown Business District,1675,39.958496,-83.002045,WI103,TOWN ST W,E3 Downtown
1,Downtown Business District,1675,39.958478,-83.002197,WI107,TOWN ST W,E3 Downtown
1,Downtown Business District,1675,39.958464,-83.002339,WI111,TOWN ST W,E3 Downtown
1,Downtown Business District,1675,39.958469,-83.002267,WI109,TOWN ST W,E3 Downtown
1,Downtown Business District,1675,39.958453,-83.002425,WI113,TOWN ST W,E3 Downtown
1,Downtown Business District,979,39.959171,-82.996028,EI103,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.95682,-82.99283,EE303,MAIN ST E,E3 Downtown
1,Grant-Town,4266,39.95705,-82.99084,EE335,MAIN ST E,E3 Downtown
1,Grant-Town,982,39.95681,-82.99291,EE301,MAIN ST E,E3 Downtown
1,Grant-Town,4266,39.95713,-82.9915,EE332,MAIN ST E,E3 Downtown
1,Discovery District,980,39.964679,-82.991055,EP503,GAY ST E,E3 Downtown
1,Downtown Business District,979,39.95699,-82.99702,SM411,THIRD ST S3,E3 Downtown
1,Downtown Business District,1675,39.95612,-82.99664,SM504,THIRD ST S3,E3 Downtown
1,Downtown Business District,979,39.95709,-82.99704,SM407,THIRD ST S3,E3 Downtown
1,Downtown Business District,979,39.95916,-82.997619,EI56,TOWN ST E,E3 Downtown
1,Downtown Business District,979,39.959287,-82.996551,EI124,TOWN ST E,E3 Downtown
1,Downtown Business District,979,39.958967,-82.997764,EI51,TOWN ST E,E3 Downtown
1,Downtown Business District,979,39.959326,-82.996231,EI158,TOWN ST E,E3 Downtown
1,Downtown Business District,979,39.959141,-82.997822,EI50,TOWN ST E,E3 Downtown
1,Downtown Business District,979,39.959236,-82.997061,EI102,TOWN ST E,E3 Downtown
1,Downtown Business District,979,39.959271,-82.996748,EI116,TOWN ST E,E3 Downtown
1,Downtown Business District,979,39.959331,-82.996185,EI160,TOWN ST E,E3 Downtown
1,Downtown Business District,979,39.958989,-82.997567,EI55,TOWN ST E,E3 Downtown
1,Downtown Business District,979,39.963644,-83.001792,NJ100,WALL ST N,E3 Downtown
1,Downtown Business District,981,39.965105,-83.002061,NJ200,WALL ST N,E3 Downtown
1,Downtown Business District,979,39.965267,-83.002094,NJ160,WALL ST N,E3 Downtown
1,Downtown Business District,979,39.964399,-83.001933,NJ154,WALL ST N,E3 Downtown
1,Downtown Business District,979,39.965267,-83.002094,NJ158,WALL ST N,E3 Downtown
1,Downtown Business District,981,39.965267,-83.002094,NJ204,WALL ST N,E3 Downtown
1,Downtown Business District,979,39.964334,-83.001921,NJ152,WALL ST N,E3 Downtown
1,Downtown Business District,981,39.96519,-83.002079,NJ202,WALL ST N,E3 Downtown
1,Downtown Business District,979,39.964452,-83.00194,NJ156,WALL ST N,E3 Downtown
1,Downtown Business District,979,39.963701,-83.0018,NJ102,WALL ST N,E3 Downtown
1,Downtown Business District,979,39.959316,-82.99632,EI154,TOWN ST E,E3 Downtown
1,Downtown Business District,979,39.959147,-82.997763,EI52,TOWN ST E,E3 Downtown
1,Downtown Business District,979,39.959255,-82.996881,EI110,TOWN ST E,E3 Downtown
1,Downtown Business District,1675,39.958503,-83.001989,WI101,TOWN ST W,E3 Downtown
1,Downtown Business District,1675,39.958489,-83.002108,WI105,TOWN ST W,E3 Downtown
1,Downtown Business District,979,39.959152,-82.997697,EI54,TOWN ST E,E3 Downtown
1,Downtown Business District,979,39.95932,-82.996276,EI156,TOWN ST E,E3 Downtown
1,Downtown Business District,979,39.959286,-82.996599,EI122,TOWN ST E,E3 Downtown
1,Downtown Business District,979,39.959279,-82.996637,EI120,TOWN ST E,E3 Downtown
1,Downtown Business District,979,39.959245,-82.99697,EI106,TOWN ST E,E3 Downtown
1,Downtown Business District,1675,39.95843,-83.000879,SJ303,WALL ST S2,E3 Downtown
1,Downtown Business District,1675,39.958173,-83.00083,SJ311,WALL ST S2,E3 Downtown
1,Downtown Business District,1675,39.958295,-83.000853,SJ307,WALL ST S2,E3 Downtown
1,Downtown Business District,1675,39.958486,-83.000886,SJ301,WALL ST S2,E3 Downtown
1,Downtown Business District,1675,39.95803,-83.0005,WH7,WALNUT ST W,E3 Downtown
1,Discovery District,1675,39.965455,-82.996034,ER211,LONG ST E3,E3 Downtown
1,Discovery District,980,39.965776,-82.993255,ER359,LONG ST E3,E3 Downtown
1,Discovery District,1675,39.9662,-82.991098,ER456,LONG ST E3,E3 Downtown
1,Discovery District,980,39.96945,-82.99404,EY358,MT VERNON AVE,E3 Downtown
1,Discovery District,980,39.9695,-82.99544,EY310,MT VERNON AVE,E3 Downtown
1,Discovery District,980,39.96946,-82.99426,EY352,MT VERNON AVE,E3 Downtown
1,Discovery District,980,39.96922,-82.99116,EY553,MT VERNON AVE,E3 Downtown
1,Discovery District,980,39.96951,-82.99556,EY306,MT VERNON AVE,E3 Downtown
1,Discovery District,980,39.96937,-82.99516,EY311,MT VERNON AVE,E3 Downtown
1,Discovery District,980,39.96934,-82.99142,EY506,MT VERNON AVE,E3 Downtown
1,Discovery District,980,39.96944,-82.99388,EY362,MT VERNON AVE,E3 Downtown
1,Discovery District,980,39.96933,-82.99118,EY512,MT VERNON AVE,E3 Downtown
1,Discovery District,980,39.96928,-82.99253,EY407,MT VERNON AVE,E3 Downtown
1,Discovery District,980,39.96934,-82.99417,EY353,MT VERNON AVE,E3 Downtown
1,Discovery District,980,39.96934,-82.99134,EY508,MT VERNON AVE,E3 Downtown
1,Discovery District,980,39.96936,-82.9919,EY500,MT VERNON AVE,E3 Downtown
1,Discovery District,980,39.96932,-82.9936,EY361,MT VERNON AVE,E3 Downtown
1,Discovery District,980,39.96952,-82.99577,EY300,MT VERNON AVE,E3 Downtown
1,Discovery District,1675,39.96559,-82.99622,ER204,LONG ST E3,E3 Downtown
1,Discovery District,980,39.965652,-82.994282,ER311,LONG ST E3,E3 Downtown
1,Discovery District,980,39.965767,-82.99334,ER357,LONG ST E3,E3 Downtown
1,Discovery District,980,39.965639,-82.994443,ER307,LONG ST E3,E3 Downtown
1,Discovery District,1675,39.96588,-82.992518,ER405,LONG ST E3,E3 Downtown
1,Discovery District,980,39.96934,-82.99425,EY351,MT VERNON AVE,E3 Downtown
1,Discovery District,980,39.9695,-82.99538,EY312,MT VERNON AVE,E3 Downtown
1,Discovery District,980,39.96952,-82.99569,EY302,MT VERNON AVE,E3 Downtown
1,Discovery District,980,39.9694,-82.99547,EY307,MT VERNON AVE,E3 Downtown
1,Discovery District,980,39.96939,-82.99539,EY309,MT VERNON AVE,E3 Downtown
1,BREWERY DISTRICT,979,39.950721,-82.99854,B625,HIGH ST S,E5 Brewery District
1,Grant-Town,4887,39.960253,-82.988067,EI622,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.959554,-82.992746,EI319,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.959534,-82.992896,EI315,TOWN ST E,E3 Downtown
1,Grant-Town,4887,39.960173,-82.988785,EI606,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.959586,-82.992461,EI325,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.959792,-82.992328,EI332,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.959857,-82.99164,EI404,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.960159,-82.987626,EI535,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.959519,-82.994548,EI232,TOWN ST E,E3 Downtown
1,Grant-Town,44071,39.96063,-82.995413,EK203,STATE ST E,E3 Downtown
1,Grant-Town,44071,39.960621,-82.995493,EK201,STATE ST E,E3 Downtown
1,Grant-Town,982,39.959718,-82.992865,EI306,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.959531,-82.994462,EI236,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.959563,-82.99266,EI321,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.959549,-82.994324,EI242,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.96032,-82.987486,EI636,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.960141,-82.987786,EI529,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.959744,-82.992623,EI312,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.959736,-82.992698,EI310,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.959695,-82.993028,EI302,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.960263,-82.987988,EI624,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.96011,-82.988039,EI525,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.959592,-82.993933,EI262,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.959449,-82.995178,EI204,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.959462,-82.995054,EI210,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.959885,-82.991397,EI410,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.959676,-82.993242,EI292,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.959768,-82.99244,EI316,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.959724,-82.99278,EI308,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.959608,-82.993746,EI270,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.960244,-82.986906,EI553,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.960088,-82.989541,EI502,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.960279,-82.987825,EI628,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.959586,-82.993984,EI260,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.959481,-82.994866,EI218,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.959677,-82.991664,EI401,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.959848,-82.99172,EI402,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.959542,-82.994374,EI240,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.959635,-82.993565,EI278,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.960039,-82.988688,EI511,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.95984,-82.991801,EI400,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.960346,-82.987258,EI642,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.959868,-82.991558,EI406,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.9601,-82.988127,EI521,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.959665,-82.993329,EI288,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.96008,-82.988301,EI519,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.960232,-82.986982,EI551,TOWN ST E,E3 Downtown
1,Grant-Town,4887,39.960166,-82.988869,EI604,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.959526,-82.994504,EI234,TOWN ST E,E3 Downtown
1,Grant-Town,4887,39.960154,-82.988949,EI602,TOWN ST E,E3 Downtown
1,Grant-Town,4887,39.960236,-82.988227,EI618,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.959776,-82.992368,EI318,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.959472,-82.994954,EI214,TOWN ST E,E3 Downtown
1,Grant-Town,4887,39.960245,-82.98814,EI620,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.960214,-82.987138,EI547,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.96,-82.989001,EI503,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.960207,-82.987222,EI545,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.959501,-82.99473,EI224,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.959521,-82.992989,EI313,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.959571,-82.994133,EI250,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.959754,-82.992542,EI314,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.960299,-82.987665,EI632,TOWN ST E,E3 Downtown
1,Grant-Town,982,39.959581,-82.994023,EI258,TOWN ST E,E3 Downtown
